"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"ABCD4",152.14069,105.3933,111.73274,123.08891,25.36124,25.36124,4.70724859680349
"ABCE1",13.71652,12.73894,10.83681,12.4307566666667,15.03275,15.03275,0.83770760890469
"ABCF1",49.05146,56.31661,38.89016,48.0860766666667,40.28945,40.28945,1.18882854256152
"ABCF2",28.19506,21.08419,28.0315,25.77025,29.98187,29.98187,0.864061788394309
"ABCF3",78.67118,63.80522,52.65465,65.0436833333333,62.56677,62.56677,1.03896553707752
"ABCG1",18.12303,12.51787,7.14443,12.59511,9.4399,9.4399,1.3022260749624
"ABCG2",17.85798,27.32931,8.2587,17.81533,4.96562,4.96562,3.15396052715393
"ABCG4",5.40046,4.36606,10.35614,6.70755333333333,11.76067,11.76067,0.604008514704427
"ABCG5",0.28162,0.1658,0.28403,0.243816666666667,0.09409,0.09409,1.13685041145305
"ABCG8",0.29819,0,0.15294,0.150376666666667,0.21953,0.21953,0.943295094558286
"ABHD1",10.0886,9.45058,8.8923,9.47716,2.06988,2.06988,3.41288910315713
"ABHD10",22.52954,22.41058,17.95939,20.9665033333333,33.57802,33.57802,0.635273602517823
"ABHD11",16.91372,21.94082,33.27512,24.04322,27.69246,27.69246,0.872815366824594
"ABHD12",139.31873,160.19007,140.39784,146.635546666667,152.8051,152.8051,0.959887199232448
"ABHD12B",20.59134,26.11344,20.07868,22.2611533333333,1.73535,1.73535,8.50390382705443
"ABHD13",2.55114,2.18303,2.97138,2.56851666666667,2.89574,2.89574,0.916004832629145
"ABHD14A",100.62092,85.88421,147.54227,111.349133333333,66.64381,66.64381,1.66089304155596
"ABHD14A-ACY1",1.17617,2.54226,0.61176,1.44339666666667,2.09079,2.09079,0.790541145359816
"ABHD14B",17.4604,16.66286,17.12915,17.0841366666667,32.82534,32.82534,0.534632812757142
"ABHD15",2.79963,4.11736,1.83527,2.91742,5.26878,5.26878,0.624909472018479
"ABHD16A",76.41823,54.02305,65.08639,65.17589,86.71535,86.71535,0.75443910330404
"ABHD16B",8.61424,10.05851,6.77301,8.48192,14.72959,14.72959,0.602807829066111
"ABHD2",19.76305,20.08939,15.7964,18.5496133333333,40.91668,40.91668,0.466392217449792
"ABHD3",9.04495,19.39856,10.05027,12.83126,21.57691,21.57691,0.612628566088096
"ABHD4",36.0804,28.37937,21.43328,28.6310166666667,20.10291,20.10291,1.40411993732934
"ABHD5",7.91847,8.78738,8.08391,8.26325333333333,9.24127,9.24127,0.904502403835983
"ABHD6",19.4483,16.1931,16.18967,17.2770233333333,13.96645,13.96645,1.22119963874755
"ABHD8",83.24335,93.48336,137.25167,104.65946,33.32713,33.32713,3.07801613475988
"ABI1",43.51847,43.99217,49.00597,45.5055366666667,20.06109,20.06109,2.20812582191457
"ABI2",73.75113,74.22297,58.16045,68.7115166666667,14.84458,14.84458,4.39970744990821
"ABI3",6.44411,3.67523,2.97138,4.36357333333333,28.44514,28.44514,0.182154791362287
"ABI3BP",23.63946,15.9444,9.15448,16.2461133333333,4.23384,4.23384,3.29511665112677
"ABL1",25.67705,28.43464,26.69875,26.9368133333333,12.37745,12.37745,2.08835116807264
"ABL2",8.54797,5.94115,4.17305,6.22072333333333,3.27208,3.27208,1.69021257404668
"ABLIM1",67.88682,57.25614,45.24804,56.797,43.05974,43.05974,1.31178713265217
"ABLIM2",193.90317,178.5662,144.28686,172.252076666667,16.78901,16.78901,9.73927591623517
"ABLIM3",18.85193,25.06338,17.26024,20.39185,33.63029,33.63029,0.617720787206806
"ABO",0.89456,2.68043,0.69915,1.42471333333333,0.56451,0.56451,1.54982284123037
"ABP1",0.21536,0.38687,0.15294,0.251723333333333,0.08363,0.08363,1.155120597744
"ABR",299.60981,317.03652,304.52305,307.05646,47.79537,47.79537,6.3132313578112
"ABRA",0.14909,0.05527,0,0.06812,1.81898,1.81898,0.378903007470787
"ABRACL",18.95132,11.68887,21.1711,17.27043,15.0223,15.0223,1.14031256436342
"ABT1",8.41545,8.04128,6.16125,7.53932666666667,17.48943,17.48943,0.461849103334536
"ABT1P1",0,0,0,0,0.01045,0.01045,0.989658073135732
"ABTB1",115.24856,79.80489,91.19524,95.41623,128.13382,128.13382,0.746638099918364
"ABTB2",6.80856,6.24512,9.94102,7.6649,3.15709,3.15709,2.08436670844268
"AC000041.8",0,0,0,0,0,0,1
"AC000059.1",0,0,0,0,0,0,1
"AC000077.2",0,0,0,0,0,0,1
"AC000078.5",0.61294,1.29876,0.85209,0.921263333333333,0.10454,0.10454,1.73942395325958
"AC000081.2",0,0,0,0,0,0,1
"AC000089.3",0.38101,0.22107,1.02687,0.542983333333333,0.03136,0.03136,1.49606668218016
"AC000094.3",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC000110.1",0,0,0,0,0,0,1
"AC000111.4",0,0,0,0,0,0,1
"AC000111.5",0,0,0,0,0,0,1
"AC000362.1",0,0,0,0,0,0,1
"AC000367.1",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC000374.1",0,0,0,0,0,0,1
"AC002055.4",12.32499,16.1931,10.57463,13.0309066666667,30.77637,30.77637,0.441551589016199
"AC002056.3",0,0,0,0,0.2718,0.2718,0.786287152067935
"AC002069.5",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC002069.6",0,0,0,0,0,0,1
"AC002075.3",0,0,0,0,0,0,1
"AC002075.4",1.72285,6.57672,0,2.76652333333333,0.39725,0.39725,2.69566887338224
"AC002076.9",0.6792,0,0,0.2264,0,0,1.2264
"AC002127.2",0,0,0,0,0,0,1
"AC002128.4",0,0,1.17981,0.39327,0.04182,0.04182,1.33734234320708
"AC002310.10",0.44728,0,0,0.149093333333333,0,0,1.14909333333333
"AC002310.11",0.76203,0,0.85209,0.53804,0.61678,0.61678,0.951298259503458
"AC002310.13",0.66263,2.18303,1.63863,1.49476333333333,0,0,2.49476333333333
"AC002310.17",0,2.01723,0,0.67241,0.19862,0.19862,1.39527957150723
"AC002314.4",0,0,0,0,0,0,1
"AC002365.1",0,0,0,0,0.04182,0.04182,0.959858708798065
"AC002366.3",0,0,0,0,0,0,1
"AC002398.9",12.39125,3.03966,5.39656,6.94249,1.34856,1.34856,3.3818552645025
"AC002400.1",0.18222,0,0.96133,0.381183333333333,0.03136,0.03136,1.33918644637501
"AC002429.4",0,0,0,0,0,0,1
"AC002472.13",0.97738,11.63361,0.41512,4.34203666666667,0.06272,0.06272,5.02675838100973
"AC002486.2",0,0,0,0,0,0,1
"AC002486.3",0,0,0,0,0,0,1
"AC002511.4",0,0,0,0,0,0,1
"AC002519.6",0.29819,0,0,0.0993966666666667,0,0,1.09939666666667
"AC002523.1",0,0,0,0,0,0,1
"AC002542.2",0,0,0,0,0,0,1
"AC002543.2",0,0,0,0,0,0,1
"AC002553.1",0,0,0,0,0,0,1
"AC002553.4",0,0,0,0,0,0,1
"AC002984.2",0.39758,0,0.83024,0.409273333333333,0,0,1.40927333333333
"AC002994.1",0.29819,0,0,0.0993966666666667,0,0,1.09939666666667
"AC003009.2",0,0,0,0,0,0,1
"AC003029.1",13.07045,15.22593,15.42497,14.5737833333333,11.66659,11.66659,1.22951665233763
"AC003045.1",0,0,0,0,0,0,1
"AC003079.1",1.15961,4.89109,0,2.0169,0,0,3.0169
"AC003080.4",0,0,0,0,0,0,1
"AC003087.4",0,0,0,0,0,0,1
"AC003101.1",0,0,0,0,0.03136,0.03136,0.969593546385355
"AC003102.1",0.18222,1.18823,0.87394,0.74813,0.01045,0.01045,1.73005096739077
"AC003682.1",0.48041,1.51983,0,0.666746666666667,0.05227,0.05227,1.58395342133356
"AC003958.6",0,0,0,0,0,0,1
"AC003989.3",0,0,0,0,0,0,1
"AC003989.4",0.26505,0,0,0.08835,0,0,1.08835
"AC004006.2",0,0,0,0,0,0,1
"AC004014.4",0,0,0,0,0,0,1
"AC004016.2",0,0,0,0,0,0,1
"AC004017.1",3.87641,3.61996,3.86717,3.78784666666667,0.60633,0.60633,2.98061211996705
"AC004019.10",0.0994,0,0,0.0331333333333333,0.06272,0.06272,0.97215949011342
"AC004022.7",0.87799,0,0,0.292663333333333,0,0,1.29266333333333
"AC004022.8",0,0,0,0,0,0,1
"AC004057.1",0,0,0,0,18.30483,18.30483,0.051800507955781
"AC004062.2",0,0,0,0,0,0,1
"AC004066.2",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC004069.1",0,0,0,0,0,0,1
"AC004074.3",0,0,0,0,1.60991,1.60991,0.383154974692614
"AC004074.4",0,0,0,0,0,0,1
"AC004112.5",0,0,0,0,0,0,1
"AC004112.7",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC004129.7",2.70023,0,0,0.900076666666667,0,0,1.90007666666667
"AC004129.9",0,0,0,0,0,0,1
"AC004148.1",13.15328,11.52307,13.06535,12.5805666666667,1.57854,1.57854,5.26676594765513
"AC004152.5",5.13541,5.49902,11.57965,7.40469333333333,4.69381,4.69381,1.47611060666466
"AC004159.1",0,0,0,0,0,0,1
"AC004161.4",0,0,0,0,0,0,1
"AC004166.6",4.34025,3.09493,3.32096,3.58538,1.90262,1.90262,1.57973830539306
"AC004166.7",15.05835,18.73536,17.8283,17.2073366666667,1.93398,1.93398,6.20567852087154
"AC004258.1",30.66337,29.6505,28.99283,29.7689,86.02539,86.02539,0.353562333934959
"AC004381.6",4.85379,3.56469,3.51759,3.97869,1.9967,1.9967,1.66139086328294
"AC004383.3",0,0,2.31593,0.771976666666667,0.26135,0.26135,1.40482551763322
"AC004386.3",0,0,0,0,0,0,1
"AC004386.4",0,0,0,0,0,0,1
"AC004453.8",3.90954,4.69766,1.37645,3.32788333333333,0.39725,0.39725,3.09742947456313
"AC004461.4",0.46384,0.2487,0.41512,0.375886666666667,0.02091,0.02091,1.34770613145788
"AC004478.2",0,0,0,0,0,0,1
"AC004507.1",0.03313,0.1658,0,0.06631,0.36589,0.36589,0.780670478589052
"AC004510.2",0,0,0,0,0.14636,0.14636,0.872326319829722
"AC004593.2",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC004659.1",0,0,0,0,0,0,1
"AC004692.5",0,0,0,0,0.12545,0.12545,0.888533475498689
"AC004706.1",3.47883,3.73049,5.17807,4.12913,1.64127,1.64127,1.94191809243281
"AC004771.1",0.6295,0.60793,0.91763,0.718353333333333,0.5227,0.5227,1.12849105755128
"AC004790.4",0,0,0,0,0,0,1
"AC004790.5",0,0,0,0,0,0,1
"AC004797.1",0.19879,0.11053,0,0.103106666666667,2.81211,2.81211,0.28936905458307
"AC004832.1",0.19879,0.5803,0,0.259696666666667,0.09409,0.09409,1.15136475670801
"AC004837.3",1.82224,0.80136,0,0.874533333333333,0.03136,0.03136,1.81753542248423
"AC004854.5",0.6792,0,0,0.2264,0.06272,0.06272,1.15401987353207
"AC004866.1",0,0,0,0,0,0,1
"AC004866.3",0,0,0,0,0,0,1
"AC004870.5",0,0,0,0,0.07318,0.07318,0.931810134367021
"AC004876.1",0,0,0,0,0.02091,0.02091,0.979518272913381
"AC004878.3",0,1.21586,0.69915,0.638336666666667,0.29271,0.29271,1.26736597277554
"AC004878.5",0,0,0,0,0,0,1
"AC004878.6",0,0,0,0,0,0,1
"AC004889.1",0,0,0,0,0,0,1
"AC004893.10",0.08283,0.11053,0,0.0644533333333333,0,0,1.06445333333333
"AC004894.2",0,0,0,0,0,0,1
"AC004899.3",0.06626,0.0829,0.21848,0.122546666666667,0.02091,0.02091,1.09955497219801
"AC004907.2",0,0,0,0,0,0,1
"AC004909.3",0,0,0,0,0,0,1
"AC004911.2",0,0,0,0,0,0,1
"AC004917.1",0.38101,0.05527,0.61176,0.349346666666667,0.28226,0.28226,1.05231908245338
"AC004920.2",0,0,0,0,0,0,1
"AC004938.5",0,0,0,0,0,0,1
"AC004941.5",0,0,0,0,0,0,1
"AC004945.1",0,0,0,0,0,0,1
"AC004951.5",0.29819,2.95676,3.3865,2.21381666666667,0.43907,0.43907,2.23325944301991
"AC004954.2",0,0,0,0,0,0,1
"AC004957.5",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC004967.11",0.48041,0.6632,0.74285,0.62882,0.21953,0.21953,1.33561290005166
"AC004967.7",9.37627,14.17587,17.0636,13.53858,4.02476,4.02476,2.89338794290673
"AC004967.8",2.26952,6.68725,2.94953,3.96876666666667,19.21432,19.21432,0.245804294513329
"AC004980.10",0,0.9948,3.01508,1.33662666666667,0.06272,0.06272,2.19872277426478
"AC004980.11",0.6295,1.68563,2.66551,1.66021333333333,0.04182,0.04182,2.55342893526073
"AC004980.7",13.99814,30.12027,27.22311,23.7805066666667,2.98982,2.98982,6.21093349240484
"AC004980.8",0,0,0,0,0,0,1
"AC004980.9",10.7678,6.99122,8.49903,8.75268333333333,2.66575,2.66575,2.66048784923504
"AC004985.12",1.80568,0,0,0.601893333333333,2.28941,2.28941,0.48698500136296
"AC004987.10",0,0,0,0,0,0,1
"AC004987.8",1.04365,1.29876,0.65545,0.999286666666667,0.02091,0.02091,1.95833782279208
"AC004987.9",0,0,0,0,0.08363,0.08363,0.922824211216005
"AC004996.1",0,0,0,0,0,0,1
"AC005000.1",0.54667,0.35923,0,0.301966666666667,0.31362,0.31362,0.99112883989789
"AC005003.1",4.09176,3.09493,5.96461,4.38376666666667,2.34168,2.34168,1.61109581607654
"AC005007.3",0,0,0,0,0,0,1
"AC005008.2",0,0,0,0,0,0,1
"AC005008.3",0,0,0,0,0,0,1
"AC005013.1",2.65053,2.81859,3.77977,3.08296333333333,0.21953,0.21953,3.34798105280996
"AC005014.5",0.21536,0,0.06555,0.0936366666666667,0,0,1.09363666666667
"AC005017.2",0,0,0,0,0,0,1
"AC005019.2",0,0,0,0,0,0,1
"AC005033.6",0,0,0,0,0,0,1
"AC005034.2",0,0,0,0,0,0,1
"AC005034.3",0,0,0,0,0,0,1
"AC005035.1",69.60967,94.06365,55.45125,73.0415233333333,20.52107,20.52107,3.44042017117798
"AC005037.1",0,0,0,0,0,0,1
"AC005037.4",0,0,0,0,0,0,1
"AC005037.6",0,0,0,0,0,0,1
"AC005040.3",0,0,0,0,0,0,1
"AC005041.11",0.96082,6.46619,3.29911,3.57537333333333,0,0,4.57537333333333
"AC005042.2",0,0,0,0,0.02091,0.02091,0.979518272913381
"AC005042.3",0,0,0,0,0,0,1
"AC005046.5",0,0,0,0,0,0,1
"AC005071.2",9.60819,4.64239,17.04175,10.4307766666667,3.61706,3.61706,2.47576957342263
"AC005077.12",2.65053,0.4974,0.54621,1.23138,0.25089,0.25089,1.7838339102559
"AC005077.14",2.12043,0.38687,0.28403,0.930443333333333,0.21953,0.21953,1.58294042240317
"AC005077.5",5.78148,0,9.76624,5.18257333333333,0,0,6.18257333333333
"AC005077.7",0.54667,0.30397,0,0.283546666666667,0.02091,0.02091,1.25725741413706
"AC005077.8",2.51801,2.21066,2.01005,2.24624,0.10454,0.10454,2.93899722961595
"AC005077.9",0,0,0,0,0,0,1
"AC005082.1",12.88822,0.38687,0,4.42503,0,0,5.42503
"AC005086.1",0,0,0,0,0,0,1
"AC005086.2",2.70023,10.36248,9.32927,7.46399333333333,1.24402,1.24402,3.77179941949418
"AC005086.3",0,0,0,0,0,0,1
"AC005086.4",0,0,0,0,0,0,1
"AC005094.2",0,0,0,0,0,0,1
"AC005102.1",0,0,0,0,0,0,1
"AC005105.2",0,0,0,0,0,0,1
"AC005154.7",10.32052,5.36085,6.16125,7.28087333333333,0.66905,0.66905,4.96142915630648
"AC005154.8",0,0.71847,0,0.23949,0.30316,0.30316,0.951141839835477
"AC005178.1",0,0,0,0,0,0,1
"AC005189.6",0,0,0,0,0,0,1
"AC005204.2",0.66263,0,0,0.220876666666667,0,0,1.22087666666667
"AC005205.2",0,0,0,0,0,0,1
"AC005205.3",0,0,0,0,0,0,1
"AC005205.4",0,0,0,0,0,0,1
"AC005215.1",0,0,0,0,0,0,1
"AC005229.5",0,0,0,0,0,0,1
"AC005229.7",0,0,0,0,0.05227,0.05227,0.950326437131155
"AC005237.2",0,3.56469,0,1.18823,0,0,2.18823
"AC005251.4",0,0,0,0,0,0,1
"AC005255.1",0.36445,2.04486,0,0.803103333333333,0.61678,0.61678,1.11524346746826
"AC005262.4",0,0,0,0,0,0,1
"AC005280.1",0,3.45416,0,1.15138666666667,1.95488,1.95488,0.728079200057757
"AC005300.5",0,0,0,0,0.12545,0.12545,0.888533475498689
"AC005324.8-001",7.40493,2.68043,1.20166,3.76234,0.45997,0.45997,3.26194373856997
"AC005326.2",0,10.08614,0,3.36204666666667,0,0,4.36204666666667
"AC005329.1",11.79488,8.92555,9.15448,9.95830333333333,1.22311,1.22311,4.92926725773054
"AC005336.2",0,0,0,0,0,0,1
"AC005336.4",2.07073,3.61996,1.55124,2.41397666666667,0.14636,0.14636,2.97810170161787
"AC005336.5",0.13253,0,0,0.0441766666666667,0,0,1.04417666666667
"AC005351.1",0,0.22107,0,0.07369,0,0,1.07369
"AC005357.1",0,0,0,0,0,0,1
"AC005363.9",3.2966,0,1.15797,1.48485666666667,1.54718,1.54718,0.975532418857979
"AC005392.1",0,0,0,0,0,0,1
"AC005392.8",0,0,0,0,0,0,1
"AC005481.5",0.14909,0.2487,0,0.132596666666667,0.16726,0.16726,0.970303674131442
"AC005488.11",0,0,0,0,0,0,1
"AC005488.12",0,0,0,0,0.05227,0.05227,0.950326437131155
"AC005488.13",0,0,0,0,0.04182,0.04182,0.959858708798065
"AC005493.1",0,0,0,0,0,0,1
"AC005510.1",0,0,0,0,0,0,1
"AC005517.3",4.15803,4.08972,5.00328,4.41701,0.20908,0.20908,4.48027425811361
"AC005522.6",1.64002,0,2.88399,1.50800333333333,0,0,2.50800333333333
"AC005534.6",1.44123,0,0,0.48041,0.07318,0.07318,1.37946104101828
"AC005537.2",0.41415,0.69083,2.0319,1.04562666666667,1.05585,1.05585,0.995027198806657
"AC005539.2",0,0,0,0,0,0,1
"AC005544.1",6.27845,4.75292,0.58991,3.87376,0.08363,0.08363,4.49762372765612
"AC005550.6",0,0,0,0,0.09409,0.09409,0.914001590362767
"AC005559.3",9.70758,10.85988,4.41338,8.32694666666667,1.21266,1.21266,4.21526428220633
"AC005562.2",0.86142,0.77373,1.13612,0.923756666666667,0.06272,0.06272,1.81021968784503
"AC005588.2",0,0,0,0,0,0,1
"AC005594.1",1.259,1.43693,1.07057,1.2555,0.25089,0.25089,1.80311618127893
"AC005609.1",0.53011,0.3316,0.58991,0.483873333333333,0.02091,0.02091,1.45348104468889
"AC005609.2",0,0,0,0,0,0,1
"AC005618.1",1.95477,3.20546,0,1.72007666666667,3.15709,3.15709,0.65432229436136
"AC005682.6",0.08283,0,0.26218,0.115003333333333,1.00358,1.00358,0.556505521782676
"AC005682.7",0,0.4145,0,0.138166666666667,0.25089,0.25089,0.909885494860992
"AC005722.4",0,0,0,0,0,0,1
"AC005730.2",0,0,0,0,0,0,1
"AC005740.3",4.25742,0.4145,2.64366,2.43852666666667,0.12545,0.12545,3.05524604972826
"AC005740.4",0,0,0,0,0,0,1
"AC005741.2",0,0,0,0,0,0,1
"AC005754.1",0.41415,0.6632,0.78654,0.621296666666667,0.05227,0.05227,1.54076108476595
"AC005758.1",0.23192,0,0,0.0773066666666667,0.02091,0.02091,1.0552415655314
"AC005777.3",0,13.07054,0,4.35684666666667,0,0,5.35684666666667
"AC005779.1",0,0,0,0,0,0,1
"AC005779.2",0,0,0,0,0,0,1
"AC005786.3",0,34.45869,0,11.48623,0,0,12.48623
"AC005822.1",0,0.13817,0,0.0460566666666667,0.22999,0.22999,0.850459488830533
"AC005831.1",0,0,0.21848,0.0728266666666667,0,0,1.07282666666667
"AC005838.1",0.54667,0.96716,0,0.50461,0.09409,0.09409,1.37521593287572
"AC005838.2",2.23639,0,0,0.745463333333333,0,0,1.74546333333333
"AC005841.1",1.15961,0,0,0.386536666666667,0,0,1.38653666666667
"AC005884.1",4.20772,3.56469,2.53441,3.43560666666667,0.56451,0.56451,2.83514114110275
"AC005943.2",16.43331,28.3241,23.90215,22.88652,18.0853,18.0853,1.25156638879137
"AC006001.1",0,0,0,0,0,0,1
"AC006011.4",8.33262,15.3641,7.14443,10.2803833333333,13.76783,13.76783,0.763848401107904
"AC006014.10",0,0,0,0,0,0,1
"AC006014.7",0,0,0,0,0.15681,0.15681,0.864446192546745
"AC006014.8",3.90954,3.92392,2.0756,3.30302,0.19862,0.19862,3.58997847524653
"AC006022.4",0,0,0,0,0,0,1
"AC006023.8",0,0,0,0,0,0,1
"AC006024.4",0,0.0829,0,0.0276333333333333,0,0,1.02763333333333
"AC006026.10",0,0,0,0,0.02091,0.02091,0.979518272913381
"AC006026.11",0,0,0,0,0,0,1
"AC006026.12",0,0,0,0,0,0,1
"AC006026.9",0,0,0,0,0,0,1
"AC006028.11",0,0,0,0,0,0,1
"AC006030.1",0,0,0,0,0.02091,0.02091,0.979518272913381
"AC006033.22",0,0,0,0,0.49133,0.49133,0.670542401748775
"AC006035.1",0.54667,0,0,0.182223333333333,0,0,1.18222333333333
"AC006035.2",1.64002,0,0,0.546673333333333,0.1359,0.1359,1.36162807758899
"AC006042.8",0,0,0.15294,0.05098,0.02091,0.02091,1.02945411446651
"AC006045.3",0,0,0,0,0,0,1
"AC006052.1",0,0,0,0,0,0,1
"AC006070.11",0,0,0,0,0,0,1
"AC006070.12",0,0,0,0,0,0,1
"AC006070.13",0,0,0,0,0,0,1
"AC006111.1",3.21377,2.95676,2.27223,2.81425333333333,0.33453,0.33453,2.85812483296242
"AC006116.13",0,0,0.26218,0.0873933333333333,0.05227,0.05227,1.03337863222684
"AC006116.14",0,0,0,0,0,0,1
"AC006116.20",1.83881,2.01723,2.7529,2.20298,0.10454,0.10454,2.89983160410669
"AC006116.22",0.5798,0.2487,0.19664,0.341713333333333,0,0,1.34171333333333
"AC006116.26",0,0,0,0,0.15681,0.15681,0.864446192546745
"AC006116.27",17.94081,15.6957,8.28055,13.9723533333333,5.11197,5.11197,2.44967716355501
"AC006126.3",0,0,0,0,0.03136,0.03136,0.969593546385355
"AC006130.4",0,0,0,0,0,0,1
"AC006132.1",8.051,11.68887,15.38128,11.70705,14.29052,14.29052,0.831041063351671
"AC006133.3",0,0,0,0,0,0,1
"AC006153.3",0,0,0,0,0.42861,0.42861,0.699981100510286
"AC006156.1",0,0,0,0,0,0,1
"AC006160.4",0,0,0,0,0,0,1
"AC006195.2",0.26505,0.1658,0.28403,0.238293333333333,0,0,1.23829333333333
"AC006230.4",0,0,1.02687,0.34229,0.05227,0.05227,1.27561367329678
"AC006326.3",0,0,0,0,0,0,1
"AC006326.5",0,0,0,0,0,0,1
"AC006328.9",0,0,0,0,0,0,1
"AC006335.10",0,0,0,0,0,0,1
"AC006335.11",0,0,0,0,0,0,1
"AC006335.2",0,0,0,0,0,0,1
"AC006335.6",0,0,0,0,0,0,1
"AC006335.7",0,0,0,0,0,0,1
"AC006355.3",0,0,0,0,0,0,1
"AC006366.3",0,0,0,0,0,0,1
"AC006372.1",0,0,0.24033,0.08011,0.01045,0.01045,1.06893958137463
"AC006374.2",0,0,0,0,0,0,1
"AC006390.3",0,0,0,0,0,0,1
"AC006390.4",0,0,0,0,0,0,1
"AC006427.1",6.07966,2.32119,0,2.80028333333333,0,0,3.80028333333333
"AC006427.2",0,0,0,0,0,0,1
"AC006445.6",0,0,0,0,0,0,1
"AC006445.7",0,0,0,0,0.04182,0.04182,0.959858708798065
"AC006455.1",0,0,0,0,0,0,1
"AC006461.2",0,0,0,0,0,0,1
"AC006465.3",102.26094,90.74766,87.83058,93.61306,14.38461,14.38461,6.14985105244787
"AC006465.4",0,0,0.34957,0.116523333333333,0,0,1.11652333333333
"AC006466.5",2.65053,2.87386,9.30742,4.94393666666667,0,0,5.94393666666667
"AC006483.5",0,0,0,0,0,0,1
"AC006486.1",0.56324,0.30397,0.89578,0.587663333333333,0.25089,0.25089,1.269226977059
"AC006499.1",0,0,0,0,0,0,1
"AC006499.2",0,0,0,0,0,0,1
"AC006499.3",0,0,0,0,0,0,1
"AC006499.4",0,0,0,0,0,0,1
"AC006499.5",0,0,0,0,0.02091,0.02091,0.979518272913381
"AC006499.6",0,0,0,0,0,0,1
"AC006499.7",0,0,0,0,0,0,1
"AC006499.8",0,0,0,0,0,0,1
"AC006509.4",0,0,0,0,0,0,1
"AC006509.7",0,0,0,0,0,0,1
"AC006538.4",1.02708,2.34883,0,1.12530333333333,0,0,2.12530333333333
"AC006539.2",0,0,0,0,0,0,1
"AC006547.14",5.46673,5.02926,5.5058,5.33393,4.17112,4.17112,1.22486617986046
"AC006548.19",0,0,0,0,0,0,1
"AC006548.20",1.62345,0,0,0.54115,0,0,1.54115
"AC006946.12",1.59032,0,0,0.530106666666667,0.08363,0.08363,1.41201947774302
"AC006946.15",7.33867,6.27275,3.80162,5.80434666666667,0.77359,0.77359,3.83648231365009
"AC006960.5",0,0,0,0,0,0,1
"AC006978.6",3.62792,5.22269,7.29737,5.38266,10.67346,10.67346,0.54676676837887
"AC006987.4",0,0,0,0,0,0,1
"AC006987.5",0,0,0,0,0,0,1
"AC006987.6",0,0,0,0,0,0,1
"AC006987.7",0,0,0,0,0,0,1
"AC006989.2",0,0,0,0,0,0,1
"AC006994.1",0,0,0,0,0.01045,0.01045,0.989658073135732
"AC006995.8",0,0,0,0,0,0,1
"AC007000.10",0,1.46456,0,0.488186666666667,0.1359,0.1359,1.31013880329841
"AC007000.11",74.21497,149.71706,320.77826,181.570096666667,30.73456,30.73456,5.75303696243675
"AC007000.12",0.5798,1.43693,1.09242,1.03638333333333,0.08363,0.08363,1.87922384331675
"AC007014.1",0,0,0,0,0.02091,0.02091,0.979518272913381
"AC007016.3",0,0,0,0,0,0,1
"AC007040.10",0,0,0,0,0,0,1
"AC007041.2",0,0,0,0,0,0,1
"AC007050.18",1.73941,1.93433,1.68233,1.78535666666667,0.45997,0.45997,1.90781774054718
"AC007064.22",0,0,0,0,0,0,1
"AC007064.25",0,0,0,0,0,0,1
"AC007115.3",0,0,0,0,0,0,1
"AC007136.1",0,0,0,0,0,0,1
"AC007161.5",0,0,0,0,0.08363,0.08363,0.922824211216005
"AC007163.10",0,0,0,0,0,0,1
"AC007163.11",0,0,0,0,0,0,1
"AC007163.4",0.13253,0.27633,0,0.136286666666667,0.10454,0.10454,1.02874198007013
"AC007163.8",0,0,0,0,0.12545,0.12545,0.888533475498689
"AC007163.9",0,0,0,0,0.02091,0.02091,0.979518272913381
"AC007189.2",0,0,0.19664,0.0655466666666667,0.01045,0.01045,1.05452686096953
"AC007229.3",0,0,0,0,0.62724,0.62724,0.614537499078194
"AC007237.2",0,0.4145,0,0.138166666666667,0.03136,0.03136,1.10355905471093
"AC007238.1",0,0.0829,0,0.0276333333333333,0.22999,0.22999,0.835481047271387
"AC007241.3",0,0,0,0,0,0,1
"AC007242.3",0,0,0,0,0,0,1
"AC007248.6",0,0,0,0,0.09409,0.09409,0.914001590362767
"AC007248.7",0,0,0,0,0,0,1
"AC007253.1",0,0,0,0,0,0,1
"AC007256.5",0.08283,0,0,0.02761,0.02091,0.02091,1.00656277242852
"AC007272.1",0,0,0,0,0,0,1
"AC007272.2",0.29819,0.3316,0,0.20993,0.06272,0.06272,1.13852190605239
"AC007272.3",0.66263,0.38687,0,0.349833333333333,0.04182,0.04182,1.29564928042592
"AC007274.2",0,0,0,0,0,0,1
"AC007274.5",0,0,0,0,0,0,1
"AC007276.5",2.23639,1.96196,1.07057,1.75630666666667,0.1359,0.1359,2.4265398949438
"AC007279.2",0,0,0,0,0.03136,0.03136,0.969593546385355
"AC007282.6",0,0.38687,0,0.128956666666667,0.15681,0.15681,0.975922292050264
"AC007283.4",0,5.30559,0,1.76853,0,0,2.76853
