"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Heart","dHs_Avg__TPM","FoldChange"
"PGM2",2.61391,2.61391,11.87908,11.87908,0.280603117613991
"PGM2L1",13.87861,13.87861,0.93616,0.93616,7.68459734732667
"PGM3",11.43066,11.43066,14.86466,14.86466,0.783544053260517
"PGM5",9.89551,9.89551,138.04528,138.04528,0.0783594380190396
"PGM5-AS1",0,0,4.02295,4.02295,0.199086194367852
"PGM5P1",0.89205,0.89205,0.88555,0.88555,1.00344727002731
"PGM5P2",10.22744,10.22744,0.86025,0.86025,6.03544684854186
"PGP",27.09337,27.09337,21.64548,21.64548,1.24057295318978
"PGPEP1",28.25511,28.25511,16.52192,16.52192,1.66962924154431
"PGPEP1L",0,0,0.69579,0.69579,0.58969565807087
"PGR",0.33192,0.33192,6.62901,6.62901,0.174586217608838
"PGRMC1",118.70465,118.70465,35.71314,35.71314,3.2605396868805
"PGRMC2",40.95124,40.95124,112.45276,112.45276,0.369768351162193
"PGS1",41.51136,41.51136,7.65372,7.65372,4.91249543548902
"PHACTR1",55.07879,55.07879,27.08531,27.08531,1.99673031915973
"PHACTR2",2.92509,2.92509,16.85084,16.85084,0.219882649780066
"PHACTR3",219.5061,219.5061,16.55987,16.55987,12.5573879533277
"PHACTR4",28.23436,28.23436,14.81406,14.81406,1.84863090186834
"PHAX",24.14754,24.14754,68.87083,68.87083,0.359914716914054
"PHB",80.78223,80.78223,151.94849,151.94849,0.534704396231699
"PHB2",108.76765,108.76765,111.84552,111.84552,0.972724925189764
"PHBP1",0,0,0,0,1
"PHBP10",0,0,0,0,1
"PHBP11",0,0,0,0,1
"PHBP12",0,0,0,0,1
"PHBP13",0,0,0.13916,0.13916,0.877839811791144
"PHBP14",0,0,0,0,1
"PHBP15",0,0,0,0,1
"PHBP3",0,0,0,0,1
"PHBP4",0.35267,0.35267,0,0,1.35267
"PHBP5",0,0,0,0,1
"PHBP6",0,0,0,0,1
"PHBP7",0,0,0,0,1
"PHBP8",0,0,0,0,1
"PHBP9",1.84633,1.84633,1.01206,1.01206,1.41463475244277
"PHC1",22.19748,22.19748,14.68755,14.68755,1.47871911165223
"PHC1P1",3.27776,3.27776,0.32892,0.32892,3.21897480660988
"PHC2",80.69925,80.69925,30.24801,30.24801,2.61454249406602
"PHC3",4.6262,4.6262,4.97176,4.97176,0.942134312162579
"PHEX",0.99577,0.99577,0.0506,0.0506,1.89964782029317
"PHF1",129.11879,129.11879,34.9288,34.9288,3.62157350092405
"PHF10",40.76453,40.76453,83.69754,83.69754,0.49310204286925
"PHF11",35.64044,35.64044,54.84112,54.84112,0.656155177403319
"PHF12",35.18404,35.18404,12.81524,12.81524,2.61913944310776
"PHF13",10.24818,10.24818,5.07296,5.07296,1.85217422805354
"PHF14",91.715,91.715,14.48514,14.48514,5.98735303652405
"PHF15",22.07301,22.07301,6.73021,6.73021,2.98478437196402
"PHF16",8.85825,8.85825,6.31274,6.31274,1.34809250704934
"PHF17",5.58049,5.58049,26.8576,26.8576,0.236218841536959
"PHF19",34.08454,34.08454,4.8832,4.8832,5.96351305412021
"PHF2",30.14293,30.14293,16.88879,16.88879,1.74091875414715
"PHF20",7.9662,7.9662,12.57487,12.57487,0.660499879556858
"PHF20L1",12.30197,12.30197,43.1518,43.1518,0.301278090587473
"PHF21A",123.95321,123.95321,33.08178,33.08178,3.666275939813
"PHF21B",4.19055,4.19055,0.20241,0.20241,4.31678878252842
"PHF23",22.3427,22.3427,14.33333,14.33333,1.52235033094572
"PHF2P2",0,0,0,0,1
"PHF3",11.0365,11.0365,22.78405,22.78405,0.506074449053042
"PHF5A",28.04766,28.04766,33.60047,33.60047,0.839516341830039
"PHF6",5.43527,5.43527,9.94351,9.94351,0.588044420848521
"PHF7",15.04035,15.04035,28.08473,28.08473,0.551504174183498
"PHF8",7.34384,7.34384,8.33686,8.33686,0.893645186925797
"PHGDH",100.07536,100.07536,2.93498,2.93498,25.6863719764776
"PHGR1",0,0,0,0,1
"PHIP",1.51441,1.51441,3.80788,3.80788,0.522976862983269
"PHKA1",1.41068,1.41068,20.29185,20.29185,0.113220786357221
"PHKA1P1",0,0,0.91086,0.91086,0.523324576368755
"PHKA2",26.63697,26.63697,29.91909,29.91909,0.893848104843965
"PHKB",25.01884,25.01884,75.87936,75.87936,0.338437260663981
"PHKBP1",0,0,0,0,1
"PHKBP2",0,0,0,0,1
"PHKG1",7.07415,7.07415,3.83319,3.83319,1.67056333394714
"PHKG1P1",0,0,0,0,1
"PHKG1P2",0.33192,0.33192,0,0,1.33192
"PHKG1P4",0,0,0,0,1
"PHKG2",44.89285,44.89285,13.0556,13.0556,3.26509362816244
"PHLDA1",8.69228,8.69228,8.46337,8.46337,1.02418905738653
"PHLDA2",0.31118,0.31118,0.10121,0.10121,1.19067207889503
"PHLDA3",114.80453,114.80453,2.18858,2.18858,36.3185273695501
"PHLDB1",349.01905,349.01905,53.52544,53.52544,6.41937139801164
"PHLDB2",3.63043,3.63043,106.15267,106.15267,0.0432133888964223
"PHLDB3",4.16981,4.16981,0.03795,0.03795,4.98078905534949
"PHLPP1",85.92706,85.92706,3.58017,3.58017,18.9790029627721
"PHLPP2",3.87937,3.87937,2.21389,2.21389,1.5182131311277
"PHOSPHO1",5.18633,5.18633,0.13916,0.13916,5.43060676287791
"PHOSPHO2",3.02881,3.02881,3.55487,3.55487,0.884506034200756
"PHOX2A",0,0,0,0,1
"PHOX2B",0,0,0,0,1
"PHPT1",184.28057,184.28057,30.90585,30.90585,5.80710339953331
"PHRF1",28.54554,28.54554,2.35304,2.35304,8.81156800992532
"PHTF1",10.41414,10.41414,13.66284,13.66284,0.778439920233734
"PHTF2",8.71303,8.71303,27.90762,27.90762,0.33600241043711
"PHYH",13.65041,13.65041,252.83844,252.83844,0.0577154902149572
"PHYHD1",54.31122,54.31122,26.70579,26.70579,1.99637765246903
"PHYHIP",88.66544,88.66544,0.22771,0.22771,73.0347068933217
"PHYHIPL",953.97297,953.97297,0.08856,0.08856,877.280967516719
"PI15",0.18671,0.18671,0.0759,0.0759,1.10299284320104
"PI16",69.28933,69.28933,2.79582,2.79582,18.5175614228283
"PI3",2.51018,2.51018,0,0,3.51018
"PI4K2A",13.02805,13.02805,9.66519,9.66519,1.31531177597399
"PI4K2B",7.90396,7.90396,28.4263,28.4263,0.302585102442373
"PI4KA",95.46991,95.46991,9.80435,9.80435,8.92880275074391
"PI4KAP1",11.65886,11.65886,1.20182,1.20182,5.74927105757964
"PI4KAP2",39.1049,39.1049,3.40306,3.40306,9.10841551103097
"PI4KB",66.1153,66.1153,29.21065,29.21065,2.22157749005731
"PIANP",52.50637,52.50637,0.22771,0.22771,43.5822547670052
"PIAS1",18.87823,18.87823,34.43542,34.43542,0.560970633338056
"PIAS2",17.38457,17.38457,19.52015,19.52015,0.895927661347505
"PIAS3",15.7042,15.7042,16.74963,16.74963,0.941101307463874
"PIAS4",21.26394,21.26394,1.16387,1.16387,10.2889452693554
"PIBF1",13.13178,13.13178,20.02618,20.02618,0.672104015089759
"PICALM",107.31548,107.31548,163.19503,163.19503,0.659675752670468
"PICK1",80.51254,80.51254,11.05678,11.05678,6.76072218287138
"PID1",114.0577,114.0577,16.69903,16.69903,6.50079128630213
"PIDD",44.91359,44.91359,0.0506,0.0506,43.7022558537978
"PIEZO1",45.68117,45.68117,3.35246,3.35246,10.7252381411891
"PIEZO1P1",0,0,0,0,1
"PIEZO1P2",0,0,0,0,1
"PIEZO2",28.5248,28.5248,0.01265,0.01265,29.1559768923122
"PIF1",1.01652,1.01652,0.72109,0.72109,1.17165284790453
"PIGA",5.89167,5.89167,6.14828,6.14828,0.96410185387254
"PIGB",7.36458,7.36458,8.98205,8.98205,0.837962142044971
"PIGC",16.5755,16.5755,35.8017,35.8017,0.47757304689729
"PIGCP1",34.52019,34.52019,8.98205,8.98205,3.55840633937919
"PIGF",32.46641,32.46641,372.6666,372.6666,0.089562219368817
"PIGG",39.64428,39.64428,22.54369,22.54369,1.72633431717798
"PIGH",63.8748,63.8748,20.07678,20.07678,3.07802235445832
"PIGK",64.14449,64.14449,45.18858,45.18858,1.41040252807079
"PIGL",45.3285,45.3285,6.5025,6.5025,6.17507497500833
"PIGM",6.05763,6.05763,3.2639,3.2639,1.65520532845517
"PIGN",7.32309,7.32309,13.20741,13.20741,0.585827395704073
"PIGO",18.40109,18.40109,10.05737,10.05737,1.75458449884557
"PIGP",17.88246,17.88246,82.50837,82.50837,0.226114579891812
"PIGQ",66.01157,66.01157,0.67049,0.67049,40.1149183772426
"PIGR",0.51863,0.51863,0.68314,0.68314,0.902260061551624
"PIGS",28.44182,28.44182,27.33833,27.33833,1.03893983872726
"PIGT",65.97008,65.97008,67.36539,67.36539,0.979590403857858
"PIGU",28.13064,28.13064,25.2383,25.2383,1.11023351360416
"PIGV",4.93738,4.93738,5.69285,5.69285,0.887122825104402
"PIGW",2.199,2.199,14.24478,14.24478,0.209842319797334
"PIGX",23.60816,23.60816,27.6293,27.6293,0.859544592428037
"PIGY",95.78108,95.78108,19.89967,19.89967,4.63074680126528
"PIGZ",8.29812,8.29812,3.83319,3.83319,1.92380601631635
"PIH1D1",61.80027,61.80027,8.56458,8.56458,6.56592030178011
"PIH1D2",1.9708,1.9708,9.00735,9.00735,0.296861806572169
"PIH1D3",0,0,0,0,1
"PIK3AP1",1.92931,1.92931,3.04884,3.04884,0.723493642623566
"PIK3C2A",5.68421,5.68421,21.03824,21.03824,0.303300535795962
"PIK3C2B",32.17597,32.17597,8.1471,8.1471,3.62693859255939
"PIK3C2G",0.04149,0.04149,0.17711,0.17711,0.884785619016065
"PIK3C3",60.9912,60.9912,46.52956,46.52956,1.30426622926869
"PIK3CA",6.90819,6.90819,12.41041,12.41041,0.589705311023302
"PIK3CB",13.81637,13.81637,28.24919,28.24919,0.506556591823568
"PIK3CD",8.21514,8.21514,0.8476,0.8476,4.98762719203291
"PIK3CG",0.43565,0.43565,0.31627,0.31627,1.09069567793842
"PIK3IP1",30.86902,30.86902,7.41336,7.41336,3.78790637747582
"PIK3R1",34.87286,34.87286,124.63546,124.63546,0.285531330087859
"PIK3R2",31.49138,31.49138,5.26272,5.26272,5.18806205610342
"PIK3R3",8.27738,8.27738,27.47749,27.47749,0.325779413845813
"PIK3R4",19.39686,19.39686,32.00647,32.00647,0.617965507974649
"PIK3R5",3.60968,3.60968,1.49279,1.49279,1.84920510753012
"PIK3R6",0.78832,0.78832,0.35422,0.35422,1.32055352896871
"PIKFYVE",7.92471,7.92471,9.07061,9.07061,0.88621344685178
"PILRA",19.85326,19.85326,2.37835,2.37835,6.1726168099812
"PILRB",108.26976,108.26976,38.52162,38.52162,2.76480974211077
"PIM1",32.9228,32.9228,8.02059,8.02059,3.76059659068864
"PIM2",9.68806,9.68806,3.64342,3.64342,2.30176464760887
"PIM3",75.8241,75.8241,10.13327,10.13327,6.90040751728827
"PIN1",296.26374,296.26374,5.02236,5.02236,49.3600083688122
"PIN1P1",0,0,0,0,1
"PIN4",21.92779,21.92779,67.28949,67.28949,0.33574405080489
"PIN4P1",2.36497,2.36497,4.04825,4.04825,0.666561679790026
"PINK1",95.90556,95.90556,11.06943,11.06943,8.02900882643174
"PINLYP",12.11526,12.11526,2.17593,2.17593,4.12958094164544
"PINX1",33.48293,33.48293,13.97911,13.97911,2.30206801338664
"PION",13.6919,13.6919,14.28273,14.28273,0.961340022365114
"PIP",0,0,0,0,1
"PIP4K2A",706.37772,706.37772,14.20682,14.20682,46.5171363901197
"PIP4K2B",51.59358,51.59358,29.72933,29.72933,1.71151079441042
"PIP4K2C",24.02307,24.02307,25.04854,25.04854,0.960632342542039
"PIP5K1A",13.65041,13.65041,57.0297,57.0297,0.252463996884354
"PIP5K1B",20.18518,20.18518,87.44217,87.44217,0.239537089603297
"PIP5K1C",38.77298,38.77298,2.97293,2.97293,10.0109944046334
"PIP5K1P1",0,0,0,0,1
"PIP5K1P2",0,0,0,0,1
"PIP5KL1",1.9708,1.9708,0,0,2.9708
"PIPOX",7.9662,7.9662,0.37952,0.37952,6.49950707492461
"PIPSL",0.06224,0.06224,0.54398,0.54398,0.687988186375471
"PIR",28.81523,28.81523,23.58105,23.58105,1.21293557435504
"PIRT",2.40646,2.40646,0,0,3.40646
"PISD",35.20479,35.20479,8.50132,8.50132,3.81050106722013
"PITHD1",91.23786,91.23786,55.72667,55.72667,1.62600519297184
"PITPNA",37.17559,37.17559,40.33068,40.33068,0.923662277030042
"PITPNB",24.33425,24.33425,48.86995,48.86995,0.508006324449894
"PITPNC1",62.27741,62.27741,11.96764,11.96764,4.87963962602293
"PITPNM1",63.21095,63.21095,9.98146,9.98146,5.84721430483743
"PITPNM2",15.72494,15.72494,6.43925,6.43925,2.24820243976207
"PITPNM3",14.83289,14.83289,0.17711,0.17711,13.4506460738589
"PITRM1",76.79913,76.79913,114.81846,114.81846,0.671733417971539
"PITX1",0.49789,0.49789,0,0,1.49789
"PITX2",0,0,0,0,1
"PITX3",0.2282,0.2282,0,0,1.2282
"PIWIL1",1.72186,1.72186,0.06325,0.06325,2.55994356924524
"PIWIL2",0.74683,0.74683,0.36687,0.36687,1.2779781544697
"PIWIL3",0.08298,0.08298,0,0,1.08298
"PIWIL4",5.51825,5.51825,2.45425,2.45425,1.88702323225013
"PJA1",39.93472,39.93472,19.17858,19.17858,2.02862243031968
"PJA2",66.01157,66.01157,95.13385,95.13385,0.697065289697646
"PKD1",269.79272,269.79272,2.78317,2.78317,71.5782584446377
"PKD1L1",0.24894,0.24894,1.5687,1.5687,0.486214816833418
"PKD1L2",6.24434,6.24434,7.3248,7.3248,0.87021189698251
"PKD1L3",0.04149,0.04149,0.06325,0.06325,0.979534446273219
"PKD1P1",5.62198,5.62198,0.06325,0.06325,6.22805549024218
"PKD1P5",15.14407,15.14407,0.06325,0.06325,15.1837009169998
"PKD1P6",31.98926,31.98926,2.58076,2.58076,9.21292127928149
"PKD2",18.00693,18.00693,23.89732,23.89732,0.763412688594596
"PKD2L1",2.61391,2.61391,0.31627,0.31627,2.74556891823106
"PKD2L2",1.16174,1.16174,0.41748,0.41748,1.52505855461805
"PKDCC",24.25126,24.25126,37.85113,37.85113,0.649949177797403
"PKDREJ",0,0,0.40482,0.40482,0.711834968180977
"PKHD1",0,0,0.0253,0.0253,0.975324295328197
"PKHD1L1",0.89205,0.89205,6.81877,6.81877,0.241988189958267
"PKIA",43.02577,43.02577,408.3418,408.3418,0.107552588081647
"PKIB",3.90012,3.90012,0.94881,0.94881,2.51441649006317
"PKIG",499.50551,499.50551,92.64164,92.64164,5.34490329302221
"PKLR",0.12447,0.12447,0,0,1.12447
"PKM",418.14242,418.14242,1209.68,1209.68,0.346204133214392
"PKMP1",0.16596,0.16596,0,0,1.16596
"PKMP2",0,0,0,0,1
"PKMP3",8.50558,8.50558,4.54163,4.54163,1.71530398095867
"PKMP4",0,0,0,0,1
"PKMP5",0,0,0,0,1
"PKMYT1",23.91934,23.91934,0.39217,0.39217,17.8996386935504
"PKN1",119.49297,119.49297,13.11886,13.11886,8.53418547956421
"PKN2",8.69228,8.69228,25.64313,25.64313,0.363781582719448
"PKN3",5.35229,5.35229,1.83436,1.83436,2.24117261039529
"PKNOX1",10.14446,10.14446,6.21153,6.21153,1.54536693323054
"PKNOX2",25.74493,25.74493,2.45425,2.45425,7.74261561844105
"PKP1",4.54322,4.54322,0.01265,0.01265,5.47397422604059
"PKP2",3.81714,3.81714,737.66684,737.66684,0.0065213973866757
"PKP3",6.67999,6.67999,0,0,7.67999
"PKP4",1259.987,1259.987,41.91203,41.91203,29.385396123185
"PKP4P1",0.91279,0.91279,0,0,1.91279
"PLA1A",5.0826,5.0826,7.36275,7.36275,0.727344474006756
"PLA2G10",0.60161,0.60161,0,0,1.60161
"PLA2G12A",25.68269,25.68269,78.9788,78.9788,0.333622034839232
"PLA2G12AP1",0.66385,0.66385,0.21506,0.21506,1.3693562457821
"PLA2G12AP2",0,0,0,0,1
"PLA2G12B",0,0,0,0,1
"PLA2G15",6.72148,6.72148,17.59723,17.59723,0.415195166161842
"PLA2G16",329.55996,329.55996,51.00793,51.00793,6.35595302485602
"PLA2G1B",1.0995,1.0995,0,0,2.0995
"PLA2G2A",11.90781,11.90781,156.42686,156.42686,0.0819924249267247
"PLA2G2C",0,0,0,0,1
"PLA2G2D",0,0,0,0,1
"PLA2G2E",0,0,0,0,1
"PLA2G2F",0.18671,0.18671,0,0,1.18671
"PLA2G3",0.37342,0.37342,0.03795,0.03795,1.32320439327521
"PLA2G4A",0.93354,0.93354,2.92233,2.92233,0.492956992399926
"PLA2G4B",12.67538,12.67538,3.98499,3.98499,2.7433114208855
"PLA2G4C",30.70306,30.70306,34.03059,34.03059,0.905010734903409
"PLA2G4D",0.62236,0.62236,0,0,1.62236
"PLA2G4E",0.60161,0.60161,0.01265,0.01265,1.58160272552214
"PLA2G4F",1.84633,1.84633,1.06267,1.06267,1.37992504860205
"PLA2G5",2.13677,2.13677,93.89407,93.89407,0.0330554901902722
"PLA2G6",73.8118,73.8118,6.13563,6.13563,10.4842599742419
"PLA2G7",1.05801,1.05801,0.10121,0.10121,1.86886243314173
"PLA2R1",2.199,2.199,3.49161,3.49161,0.712216777502944
"PLAA",10.55936,10.55936,42.65842,42.65842,0.264768170721707
"PLAC1",0,0,0,0,1
"PLAC1L",0,0,0,0,1
"PLAC2",1.74261,1.74261,0.0506,0.0506,2.61051779935275
"PLAC8",5.7257,5.7257,1.63195,1.63195,2.55540568779802
"PLAC8L1",1.07876,1.07876,0,0,2.07876
"PLAC9",7.21937,7.21937,4.27596,4.27596,1.55789088620839
"PLAG1",0.47714,0.47714,6.17358,6.17358,0.205913923034245
"PLAGL1",5.20707,5.20707,13.73874,13.73874,0.421139798924467
"PLAGL2",1.7841,1.7841,6.94528,6.94528,0.350409299609328
"PLAT",16.99041,16.99041,6.90732,6.90732,2.27515896662839
"PLAU",1.99155,1.99155,5.12356,5.12356,0.488531181208317
"PLAUR",4.83366,4.83366,0.65784,0.65784,3.51883173285721
"PLB1",2.44795,2.44795,0.91086,0.91086,1.80439697309065
"PLBD1",4.37726,4.37726,48.50308,48.50308,0.108624756277791
"PLBD2",20.49636,20.49636,2.97293,2.97293,5.41070695934738
"PLCB1",19.2309,19.2309,3.27655,3.27655,4.73065905928844
"PLCB2",36.84367,36.84367,4.0609,4.0609,7.47765614811595
"PLCB3",6.43105,6.43105,1.80906,1.80906,2.64538671299296
"PLCB4",7.11564,7.11564,19.64666,19.64666,0.393072777873031
"PLCD1",31.22169,31.22169,4.28861,4.28861,6.0926576170298
"PLCD3",109.34852,109.34852,5.30068,5.30068,17.5137477224681
"PLCD4",2.73838,2.73838,2.25184,2.25184,1.14961990749852
"PLCE1",4.4395,4.4395,10.41159,10.41159,0.476664513884568
"PLCG1",55.41072,55.41072,40.14092,40.14092,1.37115844759913
"PLCG2",37.48677,37.48677,5.31333,5.31333,6.09611251114705
"PLCH1",1.12025,1.12025,1.29038,1.29038,0.925719749561208
"PLCH2",33.08877,33.08877,0.0253,0.0253,33.247605578855
"PLCL1",34.54094,34.54094,84.31743,84.31743,0.416573026168275
"PLCL2",8.52632,8.52632,50.19829,50.19829,0.186067151852142
"PLCXD1",0,0,0,0,1
"PLCXD2",1.36919,1.36919,0.93616,0.93616,1.22365403685646
"PLCXD3",3.69266,3.69266,87.45482,87.45482,0.0530514900149025
"PLCZ1",0,0,1.51809,1.51809,0.397126393417233
"PLD1",25.413,25.413,35.37157,35.37157,0.726199061519753
"PLD2",36.07609,36.07609,6.69226,6.69226,4.81992158351382
"PLD3",491.80901,491.80901,20.21594,20.21594,23.228243009737
"PLD4",27.40455,27.40455,0,0,28.40455
"PLD5",36.01385,36.01385,0.7717,0.7717,20.8917141728284
"PLD6",6.38955,6.38955,5.64225,5.64225,1.11250705709662
"PLEC",31.55361,31.55361,5.21212,5.21212,5.24033824201722
"PLEK",3.96235,3.96235,6.36334,6.36334,0.673926506177903
"PLEK2",1.26546,1.26546,0.15181,0.15181,1.96686953577413
"PLEKHA1",33.13026,33.13026,39.35657,39.35657,0.845717562220972
"PLEKHA2",15.37227,15.37227,55.70137,55.70137,0.288745580574155
"PLEKHA3",11.59663,11.59663,35.42218,35.42218,0.345850522950576
"PLEKHA4",10.64234,10.64234,9.42483,9.42483,1.11678943445601
"PLEKHA5",24.9981,24.9981,87.80905,87.80905,0.29274156181155
"PLEKHA6",28.21362,28.21362,3.84584,3.84584,6.02859772505902
"PLEKHA7",15.2478,15.2478,39.35657,39.35657,0.402606068850747
"PLEKHA8",3.19478,3.19478,2.22654,2.22654,1.30008616040712
"PLEKHA8P1",4.46024,4.46024,6.03442,6.03442,0.776217513313109
"PLEKHB1",1740.38609,1740.38609,27.03471,27.03471,62.1153594954255
"PLEKHB2",57.09109,57.09109,34.72638,34.72638,1.62599989139678
"PLEKHD1",0.58087,0.58087,0,0,1.58087
"PLEKHF1",9.89551,9.89551,1.6699,1.6699,4.08086819731076
"PLEKHF2",2.38571,2.38571,16.97734,16.97734,0.188332089174483
"PLEKHG1",2.69689,2.69689,5.06031,5.06031,0.610016649313319
"PLEKHG2",5.29005,5.29005,7.93204,7.93204,0.704212027711475
"PLEKHG3",122.81222,122.81222,15.18093,15.18093,7.65173695207877
"PLEKHG4",5.66347,5.66347,0.30362,0.30362,5.11151255734033
"PLEKHG4B",0.74683,0.74683,0.0253,0.0253,1.70372573880815
"PLEKHG5",14.29352,14.29352,2.03678,2.03678,5.03609744532037
"PLEKHG6",0.4564,0.4564,0,0,1.4564
"PLEKHG7",0,0,0,0,1
"PLEKHH1",717.47646,717.47646,10.29773,10.29773,63.594762841739
"PLEKHH2",7.5098,7.5098,1.44219,1.44219,3.48449547332517
"PLEKHH3",14.50097,14.50097,1.91027,1.91027,5.32629962168459
"PLEKHJ1",126.85756,126.85756,10.01942,10.01942,11.6029300997693
"PLEKHM1",38.48255,38.48255,4.02295,4.02295,7.86043062343842
"PLEKHM1P",11.20247,11.20247,2.96028,2.96028,3.08121395456887
"PLEKHM2",63.10723,63.10723,14.72551,14.72551,4.07663916782349
"PLEKHM3",5.539,5.539,1.36628,1.36628,2.7634092330578
"PLEKHN1",0.10373,0.10373,0,0,1.10373
"PLEKHO1",48.46104,48.46104,48.46513,48.46513,0.99991731549073
"PLEKHO2",9.02421,9.02421,3.2892,3.2892,2.33708150704094
"PLEKHS1",0,0,0,0,1
"PLG",0,0,0.75905,0.75905,0.568488672863193
"PLGLA",2.51018,2.51018,1.17652,1.17652,1.61274879164905
"PLGLB1",8.54707,8.54707,9.82965,9.82965,0.88156773302923
"PLGLB2",0,0,0.03795,0.03795,0.963437545161135
"PLGRKT",98.74766,98.74766,83.77345,83.77345,1.17663796860928
"PLIN1",7.0949,7.0949,2.54281,2.54281,2.28488121011288
"PLIN2",15.99463,15.99463,171.34213,171.34213,0.0986098407858833
"PLIN3",54.66389,54.66389,11.18329,11.18329,4.56887179078886
"PLIN4",6.8667,6.8667,9.38688,9.38688,0.757368911549955
"PLIN5",9.16943,9.16943,46.06148,46.06148,0.216088189321713
"PLK1",6.67999,6.67999,0.53133,0.53133,5.015241652681
"PLK1S1",42.69384,42.69384,29.03353,29.03353,1.45483531239918
"PLK2",47.79719,47.79719,89.71931,89.71931,0.537891987935094
"PLK3",17.57128,17.57128,2.01147,2.01147,6.16684874828572
"PLK4",1.41068,1.41068,0.39217,0.39217,1.73159887082756
"PLK5",10.41414,10.41414,0,0,11.41414
"PLLP",467.0806,467.0806,2.87173,2.87173,120.897015029457
"PLN",5.78794,5.78794,5681.00875,5681.00875,0.00119463737186255
"PLOD1",42.32043,42.32043,24.42865,24.42865,1.70360715177565
"PLOD2",5.97465,5.97465,20.15269,20.15269,0.329728748447597
"PLOD3",105.57287,105.57287,19.07737,19.07737,5.30810908002393
"PLP1",5390.54369,5390.54369,18.43218,18.43218,277.454392147459
"PLP2",6.45179,6.45179,49.38864,49.38864,0.147886309295111
"PLPPR3",49.64352,49.64352,0,0,50.64352
"PLRG1",43.64813,43.64813,54.03147,54.03147,0.811319959288749
"PLS1",6.32732,6.32732,3.12474,3.12474,1.77643196904532
"PLS3",43.62738,43.62738,77.87819,77.87819,0.565775913468603
"PLSCR1",13.67116,13.67116,27.59135,27.59135,0.51313281814255
"PLSCR2",0,0,0.25302,0.25302,0.798071858390129
"PLSCR3",23.23474,23.23474,3.44101,3.44101,5.4570334225773
"PLSCR4",11.09874,11.09874,19.22918,19.22918,0.598083560480454
"PLSCR5",0,0,0,0,1
"PLTP",47.0711,47.0711,11.14533,11.14533,3.95799043747679
"PLVAP",4.23204,4.23204,1.98617,1.98617,1.75209047040189
"PLXDC1",29.27163,29.27163,20.63342,20.63342,1.39929932484092
"PLXDC2",30.57858,30.57858,7.31215,7.31215,3.79908687884603
"PLXNA1",14.41799,14.41799,3.20065,3.20065,3.67038196469594
"PLXNA2",5.99539,5.99539,9.31097,9.31097,0.678441504533521
"PLXNA3",34.37497,34.37497,4.87055,4.87055,6.02583573941113
"PLXNA4",3.67192,3.67192,5.95852,5.95852,0.67139564160195
"PLXNB1",246.2468,246.2468,15.77552,15.77552,14.7385475979284
"PLXNB2",38.79373,38.79373,2.84642,2.84642,10.3456538807515
"PLXNB3",716.12802,716.12802,1.54339,1.54339,281.957552715077
"PLXNC1",6.8667,6.8667,3.2386,3.2386,1.85596659274289
"PLXND1",76.63317,76.63317,44.40423,44.40423,1.70982241081943
"PM20D1",0.78832,0.78832,0.8729,0.8729,0.954840087564739
"PM20D2",4.35651,4.35651,12.63813,12.63813,0.392759857839748
"PMAIP1",4.08683,4.08683,0.18976,0.18976,4.27550934642281
"PMCH",0.82981,0.82981,0.27832,0.27832,1.43141779836035
"PMCHL1",0,0,0,0,1
"PMCHL2",0,0,0,0,1
"PMEL",0.43565,0.43565,0.29097,0.29097,1.11207076849191
"PMEPA1",30.22591,30.22591,9.91821,9.91821,2.85998437472809
"PMF1",35.1633,35.1633,65.0503,65.0503,0.54751151773724
"PMFBP1",36.71919,36.71919,0.78435,0.78435,21.1388965169389
"PML",14.18979,14.18979,8.26096,8.26096,1.64019604878976
"PMM1",51.15793,51.15793,5.59164,5.59164,7.91273946999533
"PMM2",23.54592,23.54592,20.83583,20.83583,1.12411206718499
"PMM2P1",0,0,0,0,1
"PMP2",106.07076,106.07076,0.67049,0.67049,64.0954211039875
"PMP22",165.73426,165.73426,242.24974,242.24974,0.685444761420917
"PMPCA",25.413,25.413,66.55574,66.55574,0.390980840414153
"PMPCB",32.03075,32.03075,159.37449,159.37449,0.205960124955035
"PMS1",11.43066,11.43066,15.09238,15.09238,0.772456280550173
"PMS2",13.85787,13.85787,5.76875,5.76875,2.19506851338874
"PMS2CL",10.22744,10.22744,4.27596,4.27596,2.12803736192086
"PMS2P1",39.37459,39.37459,7.16034,7.16034,4.94766026905742
"PMS2P10",0,0,0.12651,0.12651,0.887697401709705
"PMS2P11",0,0,0,0,1
"PMS2P2",0.91279,0.91279,0.73375,0.73375,1.10326748377794
"PMS2P3",9.14868,9.14868,7.78023,7.78023,1.15585582610023
"PMS2P4",24.25126,24.25126,6.75552,6.75552,3.25590805000825
"PMS2P5",26.26356,26.26356,7.71697,7.71697,3.12764182967247
"PMS2P9",0,0,0,0,1
"PMVK",55.43146,55.43146,20.02618,20.02618,2.68386649405646
"PNCK",152.10459,152.10459,0.7464,0.7464,87.6686841502519
"PNISR",132.14761,132.14761,185.59956,185.59956,0.713547288107217
"PNKD",113.74652,113.74652,21.05089,21.05089,5.20371377300417
"PNKP",25.53747,25.53747,2.02412,2.02412,8.77527016123699
"PNLDC1",0.97503,0.97503,0.0506,0.0506,1.87990671996954
"PNLIP",0,0,0,0,1
