"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"SMARCA1",13.60056,11.32964,9.26372,11.3979733333333,33.981718,28.201625,28.840748,30.3413636666667,2017,1212,1238,0.395578618250082
"SMARCA2",128.88225,113.13061,132.44502,124.819293333333,64.531707,73.447699,50.056067,62.678491,721,333,361,1.9758523067598
"SMARCA4",173.89164,137.08866,219.20504,176.728446666667,94.815576,116.322513,142.722827,117.953638666667,3535,2932,2999,1.49409844590546
"SMARCA5",30.29892,28.62807,25.82481,28.2506,66.199195,57.178286,70.727539,64.7016733333333,2609,1745,1934,0.445203272854238
"SMARCAD1",7.96817,5.72009,5.35286,6.34704,17.063022,19.369407,17.48581,17.9727463333333,1011,956,939,0.387241776752791
"SMARCAL1",13.23611,11.79941,11.49226,12.1759266666667,11.501741,7.730482,8.250204,9.160809,299,189,204,1.29673992166044
"SMARCB1",54.66728,49.10432,56.8277,53.5331,295.003489,223.673735,348.699213,289.125479,993,655,748,0.187963843051509
"SMARCC1",13.51773,16.22073,12.47544,14.0713,36.106192,33.803102,28.029686,32.6463266666667,2341,1505,1542,0.447932998728539
"SMARCC2",110.21254,103.12737,83.39536,98.9117566666667,92.738381,77.954365,89.072132,86.5882926666667,2751,2059,2058,1.14069761636865
"SMARCD1",81.86839,73.06237,41.59936,65.51004,80.572463,90.888816,118.67507,96.7121163333333,1430,1172,1339,0.680673415905852
"SMARCD2",31.5248,22.90798,18.85517,24.4293166666667,21.400045,13.574258,16.768957,17.2477533333333,428,206,199,1.39355876869591
"SMARCD3",194.59894,218.16468,135.21977,182.66113,106.804033,77.565886,104.288388,96.2194356666667,1203,732,779,1.88914005456392
"SMARCE1",37.09092,41.86441,25.60633,34.8538866666667,58.202574,50.934868,56.680852,55.2727646666667,1752,1206,1437,0.637144573916853
"SMARCE1P1",0,0,0,0,0,0,0,0,0,0,0,1
"SMARCE1P2",0,0,0,0,0,0,0,0,0,0,0,1
"SMARCE1P5",2.20326,0.88426,1.17981,1.42244333333333,0.05457,0.141996,0.241777,0.146114333333333,1,2,3,2.11361402861786
"SMC1A",12.72257,14.1206,7.27552,11.3728966666667,28.268198,27.571213,26.315652,27.385021,2425,2004,1817,0.435895279650019
"SMC1B",0.03313,0.0829,0.08739,0.0678066666666667,0.051425,0.067259,0.036714,0.0517993333333333,4,4,2,1.01521899931482
"SMC2",2.45174,2.12776,2.25039,2.27663,10.081599,7.190926,7.676463,8.31632933333333,897,478,465,0.351708262209709
"SMC3",11.41386,10.74934,5.83352,9.33224,11.952298,8.500164,11.871626,10.774696,1182,660,845,0.877495266119822
"SMC4",3.03155,4.36606,5.4621,4.28657,62.842125,15.420782,24.630496,34.297801,1302,275,481,0.149770519698947
"SMC5",5.73178,3.73049,4.76295,4.74174,72.265731,28.864214,33.538994,44.8896463333333,885,424,416,0.125120598190998
"SMC6",6.62634,5.94115,4.50077,5.68942,6.821738,6.201357,6.599509,6.540868,477,311,377,0.887088860327485
"SMCHD1",7.63685,5.47139,5.15622,6.08815333333333,18.142042,12.133529,14.960329,15.0786333333333,1210,580,650,0.440843023557143
"SMCP",0,0,0,0,0,0,0,0,0,0,0,1
"SMCR2",0.54667,1.4922,0.56806,0.868976666666667,0.784745,0.413194,1.901169,1.033036,5,2,8,0.919303281725787
"SMCR8",1.57375,1.93433,1.79157,1.76655,3.113732,3.521462,3.764537,3.466577,503,431,405,0.619389299680717
"SMG1",23.19218,17.57476,25.60633,22.1244233333333,12.100245,10.134756,9.174958,10.4699863333333,2228,1368,1150,2.01608115836465
"SMG1P1",5.30107,5.08452,10.53093,6.97217333333333,3.200846,10.152624,3.446852,5.60010733333333,78,165,45,1.20788540711611
"SMG5",98.53362,118.57437,79.17862,98.7622033333333,39.262649,32.290826,38.861341,36.8049386666667,1778,1249,1358,2.63886695367914
"SMG6",98.28514,128.38418,144.06837,123.57923,17.736167,14.033489,25.956342,19.2419993333333,800,636,629,6.15449234774207
"SMG7",30.67994,25.14628,23.37779,26.4013366666667,57.354536,65.10153,41.674709,54.7102583333333,1441,1062,1097,0.491854417596041
"SMG8",5.88087,4.58712,4.98144,5.14981,7.565227,7.700233,10.576857,8.61410566666667,326,303,335,0.639665322310964
"SMG9",22.61237,15.1154,22.02319,19.9169866666667,41.616029,35.790941,46.855988,41.420986,594,412,428,0.493081105344102
"SMIM1",4.45621,2.10013,5.33101,3.96245,1.663662,0.524834,1.070103,1.08619966666667,10,2,4,2.37870328487254
"SMIM2",0.53011,0.6632,0.32773,0.507013333333333,0,0,0,0,0,0,0,1.50701333333333
"SMN1",2.23639,3.37126,9.78808,5.13191,16.326713,16.22419,22.16471,18.2385376666667,218,188,234,0.318730566025522
"SMNDC1",15.98604,11.74414,9.15448,12.2948866666667,13.691364,9.258434,10.999318,11.316372,453,236,294,1.07944828774794
"SMO",8.15039,13.01527,7.86543,9.67703,16.289573,5.649856,8.085384,10.008271,614,178,238,0.969909806907915
"SMOC1",41.97784,31.723,58.53187,44.07757,7.141263,8.120173,11.743488,9.00164133333333,225,239,275,4.50701724823566
"SMOC2",18.80223,30.065,9.32927,19.3988333333333,5.939866,0.163652,1.133064,2.412194,160,5,26,5.97821616629457
"SMOX",103.93409,131.25804,138.27855,124.490226666667,82.643207,60.23978,35.56676,59.483249,272,139,143,2.07479308306779
"SMPD1",46.53345,43.05264,35.5692,41.71843,26.565462,29.742554,28.58146,28.296492,548,481,476,1.45814147304735
"SMPD2",10.51931,12.10337,8.04021,10.2209633333333,2.062034,2.630569,1.759783,2.15079533333333,38,18,32,3.56131139798988
"SMPD3",44.7609,32.05459,15.1191,30.6448633333333,15.038865,26.736307,26.167665,22.6476123333333,838,1128,1114,1.33818429054367
"SMPD4",62.50292,46.70023,69.21574,59.4729633333333,38.242662,42.847259,44.673592,41.921171,1031,911,889,1.40893088246202
"SMPDL3A",3.87641,6.32802,8.95785,6.38742666666667,5.723707,6.103884,7.778271,6.53528733333333,166,126,157,0.980377567553053
"SMPDL3B",0.92769,0.55267,0.30588,0.595413333333333,0.038068,0.272118,0.213259,0.174481666666667,1,2,3,1.35839781804456
"SMPX",0.84486,0.7461,1.22351,0.938156666666667,20.203159,0.475877,0.116162,6.93173266666667,217,2,1,0.244354764352034
"SMR3A",0,0,0,0,0,0,0,0,0,0,0,1
"SMR3B",0,0,0,0,0,0,0,0,0,0,0,1
"SMS",51.42037,42.19601,54.77395,49.4634433333333,50.598895,56.256599,76.53272,61.1294046666667,1369,1128,1331,0.812231239041756
"SMTN",30.05044,31.77826,34.73896,32.18922,39.765274,26.392359,34.495082,33.550905,1122,637,697,0.960589020750687
"SMTNL1",1.3087,0.71847,0.80839,0.945186666666667,0.808014,0.655068,0.521556,0.661546,23,14,9,1.17070888598129
"SMTNL2",3.76045,9.03608,1.50754,4.76802333333333,6.638894,2.142082,1.379845,3.38694033333333,61,14,9,1.31481690997849
"SMU1",20.01154,23.48828,16.40815,19.9693233333333,7.962971,8.797558,10.524623,9.09505066666667,1072,903,975,2.0771885179906
"SMUG1",33.28078,26.58321,29.60459,29.82286,19.661287,16.171507,19.389886,18.40756,288,227,205,1.58818831424455
"SMURF1",11.81144,11.52307,8.69566,10.6767233333333,7.205903,7.127399,7.960969,7.43142366666667,734,558,563,1.38490530128344
"SMURF2",13.63369,15.0325,11.53596,13.4007166666667,11.25737,12.029919,12.192402,11.8265636666667,639,515,457,1.12272601149526
"SMYD1",0.79516,0.05527,0.50251,0.45098,7.167521,0.265055,0.095643,2.50940633333333,520,1,2,0.413454545350928
"SMYD2",15.57189,14.17587,45.64132,25.1296933333333,38.596245,31.786821,48.340396,39.5744873333333,741,438,535,0.643993185142894
"SMYD3",131.38369,112.02528,224.66714,156.02537,49.096527,49.401113,54.569791,51.022477,386,319,312,3.01841394441868
"SMYD4",9.44253,6.96358,7.82173,8.07594666666667,4.948919,5.324439,5.435687,5.23634833333333,262,160,164,1.45533029612148
"SMYD5",47.72619,29.26363,31.15582,36.0485466666667,35.442209,46.460478,57.266027,46.3895713333333,358,296,326,0.781786912695855
"SNAI1",2.43518,1.0777,2.1193,1.87739333333333,2.669593,1.114054,1.537202,1.77361633333333,79,25,30,1.03741577331832
"SNAI2",0.59637,0.829,0.98318,0.80285,6.19891,1.225389,0.884495,2.769598,232,35,23,0.478260546615315
"SNAI3",4.09176,2.23829,3.80162,3.37722333333333,1.044552,0.670655,0.876283,0.86383,31,15,17,2.34850996782611
"SNAP23",25.3623,26.19634,21.32404,24.2942266666667,67.943893,70.01425,26.789553,54.9158986666667,502,276,349,0.452361980578261
"SNAP25",1719.10363,1153.2193,4078.90035,2317.07442666667,120.76936,379.03144,346.293912,282.031570666667,3686,8923,8207,8.19016204166397
"SNAP29",15.04178,17.35369,17.58797,16.6611466666667,14.905767,14.169737,16.897263,15.3242556666667,569,481,561,1.0818959851707
"SNAP47",67.20762,62.00906,43.56572,57.5941333333333,17.047141,15.623223,20.201534,17.623966,466,322,370,3.14616840115222
"SNAP91",101.99589,81.76685,107.75633,97.1730233333333,219.598657,268.691568,271.635707,253.308644,2878,3277,2927,0.386038876969252
"SNAPC1",4.09176,4.36606,3.62684,4.02822,3.404054,2.371757,2.473626,2.74981233333333,134,72,67,1.340925772552
"SNAPC2",32.18743,30.86636,21.87025,28.3080133333333,56.701657,41.414848,27.941864,42.0194563333333,242,117,138,0.681273447675447
"SNAPC3",13.965,17.29843,17.0636,16.10901,21.781043,20.344994,19.995125,20.707054,1428,959,836,0.788177428406453
"SNAPC4",17.70888,10.66644,12.12586,13.5003933333333,5.082377,5.62348,5.420197,5.37535133333333,374,317,333,2.27444615601315
"SNAPC5",88.61069,66.43038,90.93306,81.9913766666667,13.572529,10.127676,12.552269,12.084158,156,96,115,6.34289013222453
"SNAPC5P1",0,0,0,0,0,0,0,0,0,0,0,1
"SNAPIN",49.99571,51.81238,62.83601,54.8813666666667,20.987656,16.938927,20.350904,19.425829,310,185,199,2.73581878447463
"SNCA",1417.20773,917.20354,2275.64235,1536.68454,219.392193,288.480514,205.344348,237.739018333333,1725,1781,1631,6.44085977539309
"SNCAIP",21.4859,18.81826,3.49574,14.5999666666667,1.704751,1.02055,1.468448,1.39791633333333,61,19,41,6.505634266639
"SNCB",130.75419,89.5318,1161.24266,460.50955,40.728149,32.578919,30.571842,34.6263033333333,554,332,341,12.9541801090599
"SNCG",173.03021,184.25865,308.25913,221.84933,323.11282,403.787407,392.274847,373.058358,3291,3113,2621,0.595760862533648
"SND1",216.71434,172.29345,359.05667,249.35482,143.534162,130.279325,134.353095,136.055527333333,3143,2187,2074,1.82666708064324
"SNED1",13.46803,10.30721,11.36117,11.7121366666667,1.165752,0.692076,1.050291,0.969373,101,27,29,6.45491568467054
"SNF8",119.88699,123.99049,109.81008,117.895853333333,65.1454,63.175082,78.809534,69.0433386666667,875,688,711,1.69746125179946
"SNHG1",36.859,35.17715,39.17419,37.0701133333333,129.805806,97.382574,70.131186,99.106522,926,414,483,0.380296034391579
"SNHG11",22.04913,25.75421,34.62972,27.4776866666667,9.838103,11.697724,9.817637,10.4511546666667,180,153,129,2.48688341880167
"SNHG12",23.82168,11.24674,22.72234,19.2635866666667,12.474361,16.038052,14.385869,14.2994273333333,146,121,103,1.32446700292617
"SNHG15",31.34257,30.894,44.09008,35.4422166666667,28.093091,42.684977,51.023089,40.6003856666667,301,252,269,0.876006702405812
"SNHG16",19.43173,16.30363,10.42169,15.3856833333333,28.843238,20.439518,31.394964,26.8925733333333,904,533,708,0.587456852313854
"SNHG3",16.36705,9.58875,10.13766,12.0311533333333,7.018595,6.972445,8.792283,7.594441,281,215,238,1.51623047192171
"SNHG5",137.7781,98.73368,65.54521,100.685663333333,494.565508,254.341583,280.867305,343.258132,1030,568,485,0.295376213025328
"SNHG6",259.95118,237.75666,261.70018,253.136006666667,232.90204,210.309129,257.204847,233.472005333333,449,294,298,1.08386502817417
"SNHG7",43.30311,46.83839,49.81436,46.6519533333333,20.567018,18.976438,24.162484,21.2353133333333,309,228,255,2.14307541427345
"SNHG9",149.32449,160.46641,98.29597,136.028956666667,41.574421,58.231787,29.622321,43.142843,29,29,14,3.1042168413726
"SNIP1",6.85826,9.69928,3.64868,6.73540666666667,3.49442,3.476672,3.432591,3.46789433333333,215,186,166,1.73133160490292
"SNN",242.12634,291.17178,113.37137,215.556496666667,24.257446,28.338582,31.71728,28.104436,1471,1304,1278,7.4406697544892
"SNPH",58.04671,53.94015,60.41084,57.4659,9.045045,12.805918,14.995265,12.282076,850,960,980,4.40186458803579
"SNRK",11.2979,15.64043,11.44856,12.79563,9.36991,12.585359,12.539973,11.498414,694,682,644,1.10379044893216
"SNRNP200",75.35801,66.26458,73.69467,71.77242,69.611059,65.321272,65.160311,66.6975473333333,4845,3279,3124,1.0749639073581
"SNRNP25",150.30188,120.06656,117.12929,129.16591,33.923062,38.33086,29.64948,33.9678006666667,379,316,327,3.72245058363312
"SNRNP27",67.62176,58.9694,73.34509,66.6454166666667,28.567605,20.494479,26.10961,25.0572313333333,459,256,284,2.59603239505082
"SNRNP35",33.56239,46.47916,44.17747,41.40634,11.521072,11.228562,15.238026,12.6625533333333,168,121,160,3.10383710609486
"SNRNP40",32.70097,29.34653,42.95396,35.0004866666667,24.105127,23.248522,33.798639,27.0507626666667,396,246,297,1.28340491467089
"SNRNP48",4.32368,3.97919,4.45707,4.25331333333333,8.002637,5.206149,4.775471,5.99475233333333,387,191,231,0.751036360258074
"SNRNP70",262.73425,213.93679,394.80066,290.490566666667,126.412269,136.832546,143.220568,135.488461,2898,2459,2410,2.13564256297583
"SNRPA",40.13903,32.46909,27.52899,33.3790366666667,58.168208,31.336146,55.947817,48.484057,422,175,236,0.694749758829731
"SNRPA1",37.33941,30.28607,31.28691,32.9707966666667,77.008649,48.75313,62.432765,62.7315146666667,592,244,303,0.533029802356703
"SNRPB",38.81377,38.85238,74.32827,50.6648066666667,50.064215,30.562441,45.869625,42.165427,830,383,502,1.19690248092916
"SNRPB2",21.41963,18.26559,15.94933,18.54485,49.909044,48.072766,45.277446,47.7530853333333,885,698,701,0.400894627824444
"SNRPBP1",0,0,0,0,0,0,0,0,0,0,0,1
"SNRPC",106.96564,92.62672,72.07788,90.5567466666667,60.703547,53.866943,60.417439,58.3293096666667,539,371,359,1.54319588717727
"SNRPD1",56.98649,51.50842,49.20261,52.56584,83.727326,86.480831,80.029929,83.4126953333333,468,402,468,0.634570899418344
"SNRPD2",475.96976,390.56865,367.81788,411.452096666667,270.107379,192.407261,224.660623,229.058421,882,503,457,1.79281460280329
"SNRPD3",60.74694,57.78117,42.49515,53.67442,53.572279,46.294437,34.514849,44.793855,1309,1055,1139,1.19392481807876
"SNRPE",80.29463,91.82536,81.51639,84.54546,110.090393,59.309272,99.186432,89.528699,359,160,214,0.944954041590723
"SNRPEP8",0,0,0,0,0,0,0,0,0,0,0,1
"SNRPEP9",0,0,0,0,0,0,0,0,0,0,0,1
"SNRPF",38.03517,28.68334,28.0315,31.5833366666667,21.547966,18.405388,19.223739,19.7256976666667,300,195,194,1.57212255002015
"SNRPFP3",0,0,0,0,0,0,0,0,0,0,0,1
"SNRPFP4",0,0,0,0,0,0,0,0,0,0,0,1
"SNRPG",45.98678,55.70867,28.62141,43.4389533333333,62.032876,50.195878,68.820901,60.349885,238,153,179,0.724352675369046
"SNRPGP12",0,0,0,0,4.581952,0,0,1.52731733333333,1,0,0,0.395676469595165
"SNRPGP14",2.78306,3.56469,15.40312,7.25029,8.400245,0,24.837212,11.0791523333333,2,0,4,0.683018954668922
"SNRPGP8",0,0,0,0,0,0,0,0,0,0,0,1
"SNRPN",234.96989,182.29669,140.87851,186.048363333333,167.391156,197.418576,223.182874,195.997535333333,3760,3269,3348,0.94949595697649
"SNTA1",156.03366,244.52682,226.08728,208.882586666667,4.397278,1.771437,3.15642,3.10837833333333,161,49,75,51.0864797829801
"SNTB1",35.38464,63.39072,32.86,43.8784533333333,11.681831,4.498237,6.419654,7.53324066666667,962,296,376,5.25925086217733
"SNTB2",7.3221,10.85988,3.95456,7.37884666666667,3.511405,3.559359,1.774294,2.94835266666667,500,252,223,2.12211202342783
"SNTG1",42.12693,67.78441,61.63435,57.1818966666667,4.851526,4.190482,2.987708,4.00990533333333,154,77,60,11.6133724682489
"SNTG2",8.18353,4.39369,10.44354,7.67358666666667,0.268934,2.706151,1.136411,1.37049866666667,3,13,4,3.65897133317659
"SNTN",0,0.13817,0.06555,0.0679066666666667,0.130317,0.3448,0.205439,0.226852,3,8,6,0.870444574134995
"SNUPN",17.55979,17.63003,28.14074,21.1101866666667,12.942253,17.00252,14.531871,14.825548,221,183,182,1.39711981327071
"SNURF",788.28556,651.0675,420.49438,619.949146666667,332.641332,338.871188,262.04362,311.18538,553,427,305,1.98903980278214
"SNW1",38.10144,33.82312,21.8484,31.2576533333333,36.749667,29.592926,34.899504,33.7473656666667,619,403,452,0.928348170125549
"SNX1",47.75932,53.27695,50.62275,50.5530066666667,172.72489,87.779189,82.260139,114.254739333333,3166,1288,1198,0.447296197664965
"SNX10",26.63787,24.04095,87.41546,46.0314266666667,23.612114,31.016674,33.71054,29.4464426666667,714,755,805,1.5447264950318
"SNX11",18.43778,19.28802,13.80819,17.1779966666667,10.686111,8.84422,12.041832,10.5240543333333,286,235,260,1.57739595292317
"SNX12",38.88003,35.84035,37.40447,37.37495,35.322635,43.438763,54.06613,44.2758426666667,1058,1032,961,0.847581132449086
"SNX13",5.89744,8.45578,4.7411,6.36477333333333,16.343503,7.195716,6.822654,10.1206243333333,766,519,464,0.662262577403853
"SNX14",64.45769,53.49801,66.98721,61.6476366666667,201.040839,144.576023,165.090389,170.235750333333,1435,1034,1085,0.365856058356474
"SNX15",34.65574,30.03737,29.67013,31.4544133333333,27.516154,32.236926,28.924913,29.559331,318,278,298,1.06201321401091
"SNX16",3.36287,3.28836,3.29911,3.31678,7.874803,7.733885,6.764478,7.457722,196,167,147,0.510395115847979
"SNX17",73.71799,65.60139,53.72522,64.3482,36.949473,38.14417,45.111446,40.068363,1080,791,884,1.59120537626494
"SNX18",7.00735,10.39011,6.62007,8.00584333333333,10.487893,4.715243,5.149363,6.78416633333333,937,326,316,1.15694384571005
"SNX18P2",0.46384,0,0.96133,0.475056666666667,1e-06,0,0.135087,0.0450293333333333,0,0,1,1.41149785907126
"SNX18P27",0,0,0,0,0,0,0,0,0,0,0,1
"SNX19",34.1422,35.92325,22.96267,31.0093733333333,20.694981,29.334763,24.911468,24.980404,1138,1062,1033,1.23205833648058
"SNX2",82.51446,57.78117,53.70338,64.6663366666667,38.592656,46.928758,46.690766,44.0707266666667,632,511,514,1.45696201333341
"SNX20",1.42466,0.88426,0.74285,1.01725666666667,0,0.053344,0,0.0177813333333333,0,2,0,1.98201381829234
"SNX21",34.7717,35.59165,38.54058,36.30131,9.674528,5.961699,7.321405,7.652544,318,136,167,4.31102228431315
"SNX22",39.82428,40.23404,70.13338,50.0639,33.646093,6.041418,7.466049,15.7178533333333,1408,264,238,3.05445316344443
"SNX24",71.33251,76.90339,122.80988,90.3485933333333,15.225773,21.750518,22.610753,19.862348,242,275,306,4.37863433844231
"SNX25",9.02838,7.76495,8.08391,8.29241333333333,11.489228,6.597178,7.720985,8.60246366666667,586,247,260,0.967711376569992
"SNX25P1",0.51354,0.19343,0,0.235656666666667,0.210002,0,0.147669,0.119223666666667,2,0,1,1.10403014470447
"SNX27",27.3999,26.25161,19.0955,24.2490033333333,8.167348,10.687364,11.581761,10.145491,852,807,888,2.26540071974697
"SNX29",32.204,30.61766,29.36425,30.7286366666667,3.474348,4.693268,3.502285,3.889967,533,394,344,6.48851754350626
"SNX2P2",0,0,0,0,0,0,0,0,0,0,0,1
"SNX3",209.34254,235.76707,178.69809,207.9359,62.078346,37.295943,47.709922,49.0280703333333,1167,547,610,4.17637335615537
"SNX30",8.7799,6.90832,8.73936,8.14252666666667,11.327381,13.272894,7.241013,10.6137626666667,913,824,611,0.787214869898036
"SNX31",0.86142,3.09493,2.38148,2.11261,0.539315,0,0,0.179771666666667,6,0,0,2.63831560626844
"SNX32",79.64857,62.45119,62.98895,68.3629033333333,7.846825,10.709819,9.039646,9.19876333333333,216,194,174,6.80110921945112
"SNX33",8.49828,9.36768,4.41338,7.42644666666667,4.144537,2.05531,2.401659,2.86716866666667,416,140,152,2.17897055778793
"SNX3P1X",0,0,0,0,0,0,0,0,0,0,0,1
"SNX4",15.87008,12.93237,15.46867,14.75704,36.387539,45.003037,45.803125,42.3979003333333,918,867,1043,0.363083003531791
"SNX5",52.16583,54.07831,51.54038,52.59484,51.04872,29.726056,31.064706,37.2798273333333,1002,488,523,1.40008050541363
"SNX5P1",0,0,0,0,0.204234,0.089381,0,0.0978716666666667,3,1,0,0.910853272164476
"SNX6",23.30814,25.36734,19.70726,22.7942466666667,48.468192,40.215179,45.995951,44.8931073333333,1379,884,1061,0.518471030820445
"SNX7",5.13541,7.54388,11.36117,8.01348666666667,29.621166,19.745729,43.825087,31.063994,628,394,525,0.281109292456413
"SNX8",17.55979,24.64888,19.55432,20.5876633333333,12.97976,16.201797,16.679087,15.2868813333333,336,236,233,1.32546329106919
"SNX9",15.09148,13.18107,11.31747,13.1966733333333,8.561971,6.817636,7.731684,7.70376366666667,662,379,405,1.63109591172646
"SOAT1",6.26189,4.89109,3.32096,4.82464666666667,4.799082,5.217801,5.89757,5.30481766666667,385,249,278,0.923840620714752
"SOAT2",0.26505,0,0,0.08835,0.05403,0,0,0.01801,2,0,0,1.06909558845198
"SOBP",22.87743,29.04257,36.94565,29.6218833333333,7.290062,14.834245,14.450384,12.1915636666667,742,1156,1006,2.32132324166473
"SOCS1",0.23192,0.60793,1.17981,0.67322,2.6639,5.835804,7.766934,5.42221266666667,46,77,86,0.260536373808445
"SOCS2",4.93662,6.07932,6.66376,5.89323333333333,31.635973,37.349032,46.836456,38.6071536666667,602,527,641,0.174040108798191
"SOCS3",10.85063,6.74252,5.81168,7.80161,2.712247,2.522257,3.878329,3.037611,131,92,123,2.17990539455138
"SOCS4",2.89902,4.86346,2.01005,3.25751,24.544262,27.747097,22.377761,24.8897066666667,2070,2050,1905,0.164447981385652
"SOCS5",6.62634,5.88589,7.01334,6.50852333333333,5.112264,4.623168,5.547956,5.09446266666667,406,300,327,1.23202384590865
"SOCS6",5.13541,3.67523,2.73105,3.84723,3.111412,2.655589,2.146776,2.63792566666667,288,187,153,1.33241589964684
"SOCS7",7.2724,4.97399,7.10073,6.44904,7.905646,8.461757,9.049181,8.47219466666667,887,782,809,0.786411202697692
"SOD1",557.424,462.69149,373.32368,464.479723333333,151.057554,186.273472,174.63691,170.655978666667,1914,1800,1514,2.71170119997529
"SOD2",85.6951,82.09845,63.25113,77.0148933333333,72.004992,69.161886,68.606233,69.9243703333333,2893,2095,2310,1.09997301303735
"SOD3",17.87454,31.50193,22.19798,23.85815,7.572019,1.998661,0.907766,3.49281533333333,28,18,11,5.53286706790976
"SOGA1",9.92294,8.56631,9.5696,9.35295,7.242728,10.139889,10.503853,9.29549,1964,2049,1865,1.00558108453313
"SOGA3",1.88851,3.23309,0.13109,1.75089666666667,4.86692,4.443542,1.139657,3.483373,305,150,39,0.613577470950257
"SOHLH1",2.7665,1.76853,61.37217,21.9690666666667,0.122196,2.713257,4.546333,2.46059533333333,6,64,75,6.63731654649788
"SOHLH2",0.5798,0.13817,0.76469,0.49422,3.828907,2.196131,2.722462,2.91583333333333,139,61,68,0.381584166844009
"SON",98.78211,106.52626,89.20703,98.1718,176.435437,114.492489,86.249434,125.725786666667,5364,3022,2706,0.782570008903213
"SORBS1",117.40212,123.96285,70.04598,103.80365,74.667059,55.071518,55.353789,61.6974553333333,3951,1997,1954,1.67157741000504
"SORBS2",130.98611,85.96711,54.29328,90.4155,46.771021,50.367908,53.320634,50.1531876666667,1089,895,1066,1.78709292949049
"SORBS3",191.81588,207.85747,196.81042,198.827923333333,43.394168,21.852027,18.920967,28.0557206666667,448,169,168,6.87740378653145
"SORCS1",8.81303,7.04648,3.14617,6.33522666666667,11.756006,12.179497,9.810732,11.248745,1400,762,662,0.598855365726584
"SORCS2",127.29193,109.51065,78.41392,105.072166666667,15.654515,12.157644,13.622522,13.8115603333333,878,609,573,7.16144445821497
"SORCS3",11.03285,6.49382,5.98646,7.83771,4.807564,6.888408,7.522808,6.40626,491,510,403,1.19327568840413
"SORD",6.57664,5.33322,4.7848,5.56488666666667,11.118645,10.856345,9.036383,10.3371243333333,487,321,309,0.579061009974516
"SORL1",23.07622,20.14465,23.15931,22.1267266666667,1.007173,0.606129,0.908182,0.840494666666667,178,87,67,12.5654950734259
"SORT1",56.12507,44.95933,57.43945,52.8412833333333,28.736482,50.309022,39.522347,39.522617,2902,2807,2915,1.32867241356434
"SOS1",11.57952,10.39011,9.80993,10.5931866666667,15.345044,19.516128,12.196284,15.6858186666667,1586,1082,978,0.694792799698011
"SOS2",12.83853,13.51267,9.06709,11.8060966666667,8.74073,7.637156,8.184235,8.18737366666667,756,546,542,1.39388002831858
"SOST",0,0,0.15294,0.05098,0,0,0.03847,0.0128233333333333,0,0,1,1.03767356597235
"SOSTDC1",0,0.0829,3.93271,1.33853666666667,1.754015,0.185014,0.465434,0.801487666666667,52,4,9,1.29811416971492
"SOWAHA",130.02529,118.4362,45.16065,97.8740466666667,0.03894,0.155137,0.537724,0.243933666666667,2,6,18,79.4849832560739
"SOWAHB",0.03313,0.27633,3.97641,1.42862333333333,0.028667,0,0.021686,0.0167843333333333,2,0,1,2.38853339269258
"SOWAHC",1.42466,2.34883,1.94451,1.906,2.864286,2.276682,3.622739,2.92123566666667,223,135,192,0.741092922494584
"SOWAHD",0,0.5803,0.15294,0.244413333333333,0.081509,0.054518,0,0.0453423333333333,2,1,0,1.19043617928034
"SOX1",1.78911,1.79616,2.25039,1.94522,0.928201,0.182253,2.043936,1.05146333333333,68,10,99,1.43566787285174
"SOX10",47.5771,40.17878,38.34395,42.0332766666667,111.894724,75.237164,99.116197,95.4160283333333,3934,1924,2185,0.44632907422706
"SOX11",3.04811,2.21066,0.93948,2.06608333333333,15.692608,17.907038,22.020899,18.5401816666667,2507,2180,2398,0.156911710732133
"SOX12",14.0644,19.84069,25.01642,19.6405033333333,13.241073,13.162095,16.593564,14.332244,1046,781,846,1.34621542243479
"SOX13",24.40148,23.10141,22.24168,23.24819,11.339588,4.941846,5.560848,7.28076066666667,435,143,153,2.92825634939656
"SOX14",0,0,0,0,0.028542,0,0,0.009514,1,0,0,0.990575663140878
"SOX15",13.86561,17.51949,26.17439,19.1864966666667,1.172573,0.822528,0.680673,0.891924666666667,24,12,7,10.6698205390137
"SOX17",2.6671,3.42653,2.25039,2.78134,0,0,0,0,0,0,0,3.78134
"SOX18",6.5932,14.31403,12.08217,10.9964666666667,0.265696,0.059866,0.216972,0.180844666666667,6,1,3,10.1592250067325
"SOX2",53.52423,84.44728,49.70512,62.5588766666667,18.668727,5.284614,10.922003,11.6251146666667,798,172,314,5.03432074438717
"SOX21",8.64737,14.97723,9.50406,11.0428866666667,1.466839,0,1.770694,1.07917766666667,66,0,52,5.79213929609671
"SOX3",0.54667,1.76853,1.3983,1.23783333333333,0.277615,0,1.062173,0.446596,9,0,22,1.5469649669523
"SOX30",0.03313,0.3316,0.21848,0.194403333333333,0.141706,0.067581,0,0.0697623333333333,4,3,0,1.11651279552125
